plot,block,treatment,harvest.date1,harvest.data1,harvest.1,harvest.date2,harvest.data2,harvest.2,harvest.date3,harvest.data3,harvest.3,count.dates,quadrat,wh.coty,wh.0.2,wh.2.4,wh.4.12,wh.12,total,l4.no,g4.no,recruit.no,total.no.repro
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,5/22/23,1M,0,4,0,0,0,4,4,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,5/30/23,1M,0,6,0,0,0,6,6,0,2,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/5/23,1M,0,2,0,0,0,2,2,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/13/23,1M,0,3,0,0,0,3,3,0,1,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/21/23,1M,0,2,0,0,0,2,2,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/28/23,1M,0,1,0,0,0,1,1,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/6/23,1M,0,0,1,0,0,1,1,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/12/23,1M,0,1,2,0,0,3,3,0,2,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/18/23,1M,0,3,1,0,0,4,4,0,1,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/25/23,1M,0,2,2,0,0,4,4,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/31/23,1M,0,3,3,0,0,6,6,0,2,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/10/23,1M,0,0,5,0,0,5,5,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/15/23,1M,0,0,5,0,0,5,5,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/22/23,1M,0,1,2,0,0,3,3,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/31/23,1M,0,1,2,0,0,3,3,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/8/23,1M,0,0,3,0,0,3,3,0,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/13/23,1M,0,0,0,5,0,5,0,5,0,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/22/23,1M,0,0,3,0,0,3,3,0,3,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/29/23,1M,0,1,1,0,0,2,2,0,0,5
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/16/23,1M,5,3,0,0,0,8,8,0,8,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/22/23,1M,1,9,0,0,0,10,10,0,2,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/30/23,1M,0,2,0,0,0,2,2,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/5/23,1M,0,4,0,0,0,4,4,0,2,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/13/23,1M,0,5,0,0,0,5,5,0,1,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/21/23,1M,0,5,0,0,0,5,5,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/28/23,1M,0,0,0,0,0,0,0,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/6/23,1M,0,0,1,0,0,1,1,0,1,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/12/23,1M,0,5,1,0,0,6,6,0,5,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/18/23,1M,0,0,3,2,0,5,3,2,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/25/23,1M,1,2,2,1,0,6,5,1,2,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/31/23,1M,1,2,3,1,0,7,6,1,1,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/10/23,1M,3,2,5,0,0,10,10,0,4,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/15/23,1M,0,1,6,0,0,7,7,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/22/23,1M,0,1,2,0,0,3,3,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/31/23,1M,0,0,3,0,0,3,3,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/8/23,1M,0,0,2,0,0,2,2,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/13/23,1M,0,0,1,0,0,1,1,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/22/23,1M,0,0,0,0,0,0,0,0,0,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/29/23,1M,0,0,0,0,0,0,0,0,0,1
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/16/23,1M,0,0,0,0,0,0,0,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/22/23,1M,1,15,0,0,0,16,16,0,16,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/30/23,1M,2,14,0,0,0,16,16,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/5/23,1M,0,11,4,0,0,15,15,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/13/23,1M,0,5,0,0,0,5,5,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/21/23,1M,0,6,3,0,0,9,9,0,4,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/28/23,1M,0,5,2,0,0,7,7,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/6/23,1M,0,0,3,3,0,6,3,3,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/12/23,1M,0,1,2,0,0,3,3,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/18/23,1M,0,3,3,0,0,6,6,0,3,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/25/23,1M,1,2,2,1,0,6,5,1,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/31/23,1M,0,4,4,1,0,9,8,1,3,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/10/23,1M,0,2,3,5,0,10,5,5,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/15/23,1M,0,0,3,5,0,8,3,5,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/22/23,1M,0,0,10,0,0,10,10,0,7,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/31/23,1M,1,1,4,0,0,6,6,0,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/8/23,1M,0,0,1,5,0,6,1,5,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/13/23,1M,0,0,2,6,0,8,2,6,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/22/23,1M,0,0,1,2,2,5,1,4,0,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/29/23,1M,0,1,4,0,0,5,5,0,4,4
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/16/23,1M,3,0,0,0,0,3,3,0,3,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/22/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/30/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/5/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/13/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/21/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/28/23,1M,0,1,1,0,0,2,2,0,2,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/6/23,1M,0,0,2,0,0,2,2,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/12/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/18/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/25/23,1M,0,1,0,1,0,2,1,1,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/31/23,1M,0,2,0,0,0,2,2,0,1,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/10/23,1M,0,2,0,0,0,2,2,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/15/23,1M,0,2,0,0,0,2,2,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/22/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/31/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/8/23,1M,0,0,0,1,0,1,0,1,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/13/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/22/23,1M,0,0,0,0,0,0,0,0,0,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/29/23,1M,0,0,0,0,0,0,0,0,0,0
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/16/23,1M,6,12,0,0,0,18,18,0,18,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/22/23,1M,0,7,0,0,0,7,7,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/30/23,1M,0,4,0,0,0,4,4,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,6/5/23,1M,0,17,1,0,0,18,18,0,14,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,6/13/23,1M,0,12,3,0,0,15,15,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,6/21/23,1M,0,16,4,0,0,20,20,0,5,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,6/28/23,1M,0,12,4,0,0,16,16,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,7/6/23,1M,0,2,9,4,0,15,11,4,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,7/12/23,1M,0,0,15,0,0,15,15,0,4,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,7/18/23,1M,0,1,8,5,0,14,9,5,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,7/25/23,1M,1,10,3,1,0,15,14,1,5,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,7/31/23,1M,1,6,6,2,0,15,13,2,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,8/10/23,1M,0,5,8,1,0,14,13,1,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,8/15/23,1M,0,4,10,1,0,15,14,1,1,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,8/22/23,1M,0,3,0,0,0,3,3,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,8/31/23,1M,0,2,2,0,0,4,4,0,1,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,9/8/23,1M,0,1,3,0,0,4,4,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,9/13/23,1M,0,0,3,0,0,3,3,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,9/22/23,1M,0,0,3,0,0,3,3,0,0,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,9/29/23,1M,0,0,5,1,0,6,5,1,1,6
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,5/16/23,1M,6,1,0,0,0,7,7,0,7,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,5/22/23,1M,0,7,0,0,0,7,7,0,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,5/30/23,1M,1,11,0,0,0,12,12,0,5,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,6/5/23,1M,0,4,1,0,0,5,5,0,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,6/13/23,1M,0,6,7,0,0,13,13,0,8,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,6/21/23,1M,0,0,10,2,0,12,10,2,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,6/28/23,1M,0,12,5,0,0,17,17,0,7,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,7/6/23,1M,0,0,4,7,2,13,4,9,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,7/12/23,1M,0,0,5,1,0,6,5,1,1,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,7/18/23,1M,0,0,7,1,0,8,7,1,2,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,7/25/23,1M,0,1,5,1,0,7,6,1,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,7/31/23,1M,0,5,5,1,0,11,10,1,4,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,8/10/23,1M,0,2,7,1,0,10,9,1,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,8/15/23,1M,0,0,7,1,0,8,7,1,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,8/22/23,1M,0,2,5,0,0,7,7,0,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,8/31/23,1M,0,1,14,0,0,15,15,0,8,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,9/8/23,1M,0,0,14,0,0,14,14,0,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,9/13/23,1M,0,0,9,5,0,14,9,5,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,9/22/23,1M,0,3,4,0,0,7,7,0,0,
205,b2,spring alfalfa orchard grass,7/7/23,yes,0.47,8/17/23,yes,2.3,na,no,na,9/29/23,1M,0,0,7,0,0,7,7,0,0,5
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,5/16/23,1M,2,3,0,0,0,5,5,0,5,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,5/22/23,1M,0,21,0,0,0,21,21,0,16,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,5/30/23,1M,0,8,0,0,0,8,8,0,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,6/5/23,1M,0,6,5,0,0,11,11,0,3,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,6/13/23,1M,0,30,7,0,0,37,37,0,26,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,6/21/23,1M,0,15,24,5,0,44,39,5,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,6/28/23,1M,0,9,19,12,2,42,28,14,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,7/6/23,1M,0,8,13,14,5,40,21,19,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,7/12/23,1M,0,10,9,0,0,19,19,0,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,7/18/23,1M,0,11,15,0,0,26,26,0,7,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,7/25/23,1M,0,4,16,4,0,24,20,4,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,7/31/23,1M,0,9,8,11,1,29,17,12,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,8/10/23,1M,0,0,3,12,4,19,3,16,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,8/15/23,1M,0,0,8,4,4,16,8,8,5,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,8/22/23,1M,0,2,10,0,0,12,12,0,4,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,8/31/23,1M,0,0,23,0,0,23,23,0,11,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,9/8/23,1M,0,1,20,0,0,21,21,0,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,9/13/23,1M,0,0,5,0,0,5,5,0,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,9/22/23,1M,0,0,5,1,0,6,5,1,0,
303,b3,spring alfalfa orchard grass,7/7/23,yes,0.45,8/17/23,yes,1.7,na,no,na,9/29/23,1M,0,0,5,0,0,5,5,0,0,4
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,5/16/23,1M,3,2,0,0,0,5,5,0,5,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,5/22/23,1M,1,4,0,0,0,5,5,0,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,5/30/23,1M,0,0,0,0,0,0,0,0,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,6/5/23,1M,0,1,0,0,0,1,1,0,1,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,6/13/23,1M,0,0,0,0,0,0,0,0,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,6/21/23,1M,0,9,0,0,0,9,9,0,9,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,6/28/23,1M,2,3,10,0,0,15,15,0,6,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,7/6/23,1M,0,2,4,6,2,14,6,8,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,7/12/23,1M,0,9,5,1,0,15,14,1,8,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,7/18/23,1M,0,8,5,1,8,22,13,9,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,7/25/23,1M,2,5,8,2,0,17,15,2,2,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,7/31/23,1M,1,5,11,1,0,18,17,1,2,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,8/10/23,1M,0,4,10,8,0,22,14,8,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,8/15/23,1M,0,2,11,9,0,22,13,9,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,8/22/23,1M,0,0,5,2,0,7,5,2,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,8/31/23,1M,0,0,8,0,0,8,8,0,3,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,9/8/23,1M,0,0,5,2,0,7,5,2,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,9/13/23,1M,0,0,6,1,0,7,6,1,1,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,9/22/23,1M,0,0,0,0,0,0,0,0,0,
404,b4,spring alfalfa orchard grass,7/7/23,yes,0.24,8/17/23,yes,1.4,na,no,na,9/29/23,1M,0,0,2,0,0,2,2,0,2,3
